input1_latitude,input1_longitude,input2_latitude,input2_longitude,input3_latitude,input3_longitude,input4_latitude,input4_longitude,target_latitude,target_longitude,prediction_latitude,prediction_longitude,5_percentile_latitude,5_percentile_longitude,95_percentile_latitude,95_percentile_longitude 
7.199999809265137,-2.5999999046325684,7.099999904632568,-2.299999952316284,6.900000095367432,-2.0,6.699999809265137,-1.899999976158142,6.400000095367432,-1.899999976158142,6.159328937530518,-4.6763505935668945,6.159328937530518,-4.6763505935668945,6.159328937530518,-4.6763505935668945
7.099999904632568,-2.299999952316284,6.900000095367432,-2.0,6.699999809265137,-1.899999976158142,6.400000095367432,-1.899999976158142,6.099999904632568,-2.0999999046325684,6.001831531524658,-4.669470310211182,6.001831531524658,-4.669470310211182,6.001831531524658,-4.669470310211182
6.900000095367432,-2.0,6.699999809265137,-1.899999976158142,6.400000095367432,-1.899999976158142,6.099999904632568,-2.0999999046325684,5.800000190734863,-2.4000000953674316,5.844249725341797,-4.771975994110107,5.844249725341797,-4.771975994110107,5.844249725341797,-4.771975994110107
6.699999809265137,-1.899999976158142,6.400000095367432,-1.899999976158142,6.099999904632568,-2.0999999046325684,5.800000190734863,-2.4000000953674316,5.5,-2.700000047683716,5.686618328094482,-4.938159465789795,5.686618328094482,-4.938159465789795,5.686618328094482,-4.938159465789795
6.400000095367432,-1.899999976158142,6.099999904632568,-2.0999999046325684,5.800000190734863,-2.4000000953674316,5.5,-2.700000047683716,5.099999904632568,-3.0,5.5289201736450195,-5.1081318855285645,5.5289201736450195,-5.1081318855285645,5.5289201736450195,-5.1081318855285645
0.0,0.0,0.0,-0.30000001192092896,-0.10000000149011612,-0.6000000238418579,-0.30000001192092896,-0.800000011920929,-0.5,-1.0,0.5356410145759583,-1.0175920724868774,0.5356410145759583,-1.0175920724868774,0.5356410145759583,-1.0175920724868774
0.0,-0.30000001192092896,-0.10000000149011612,-0.6000000238418579,-0.30000001192092896,-0.800000011920929,-0.5,-1.0,-0.800000011920929,-1.2000000476837158,-0.013485550880432129,-2.9539718627929688,-0.013485550880432129,-2.9539718627929688,-0.013485550880432129,-2.9539718627929688
-0.10000000149011612,-0.6000000238418579,-0.30000001192092896,-0.800000011920929,-0.5,-1.0,-0.800000011920929,-1.2000000476837158,-1.100000023841858,-1.399999976158142,-1.2639334201812744,-3.830203056335449,-1.2639334201812744,-3.830203056335449,-1.2639334201812744,-3.830203056335449
-0.30000001192092896,-0.800000011920929,-0.5,-1.0,-0.800000011920929,-1.2000000476837158,-1.100000023841858,-1.399999976158142,-1.399999976158142,-1.7000000476837158,-2.8569376468658447,-4.182699680328369,-2.8569376468658447,-4.182699680328369,-2.8569376468658447,-4.182699680328369
-0.5,-1.0,-0.800000011920929,-1.2000000476837158,-1.100000023841858,-1.399999976158142,-1.399999976158142,-1.7000000476837158,-1.7000000476837158,-2.0,-3.88630747795105,-4.45371150970459,-3.88630747795105,-4.45371150970459,-3.88630747795105,-4.45371150970459
-0.800000011920929,-1.2000000476837158,-1.100000023841858,-1.399999976158142,-1.399999976158142,-1.7000000476837158,-1.7000000476837158,-2.0,-1.899999976158142,-2.200000047683716,-4.401657581329346,-4.6773600578308105,-4.401657581329346,-4.6773600578308105,-4.401657581329346,-4.6773600578308105
-1.100000023841858,-1.399999976158142,-1.399999976158142,-1.7000000476837158,-1.7000000476837158,-2.0,-1.899999976158142,-2.200000047683716,-2.0,-2.4000000953674316,-4.618387699127197,-4.819314479827881,-4.618387699127197,-4.819314479827881,-4.618387699127197,-4.819314479827881
-1.399999976158142,-1.7000000476837158,-1.7000000476837158,-2.0,-1.899999976158142,-2.200000047683716,-2.0,-2.4000000953674316,-2.0999999046325684,-2.5999999046325684,-4.70853853225708,-4.941562175750732,-4.70853853225708,-4.941562175750732,-4.70853853225708,-4.941562175750732
-1.7000000476837158,-2.0,-1.899999976158142,-2.200000047683716,-2.0,-2.4000000953674316,-2.0999999046325684,-2.5999999046325684,-2.299999952316284,-2.700000047683716,-4.77429723739624,-5.056512355804443,-4.77429723739624,-5.056512355804443,-4.77429723739624,-5.056512355804443
-1.899999976158142,-2.200000047683716,-2.0,-2.4000000953674316,-2.0999999046325684,-2.5999999046325684,-2.299999952316284,-2.700000047683716,-2.5,-2.799999952316284,-4.886401653289795,-5.11586856842041,-4.886401653289795,-5.11586856842041,-4.886401653289795,-5.11586856842041
-2.0,-2.4000000953674316,-2.0999999046325684,-2.5999999046325684,-2.299999952316284,-2.700000047683716,-2.5,-2.799999952316284,-2.700000047683716,-2.799999952316284,-5.0002617835998535,-5.171448707580566,-5.0002617835998535,-5.171448707580566,-5.0002617835998535,-5.171448707580566
-2.0999999046325684,-2.5999999046325684,-2.299999952316284,-2.700000047683716,-2.5,-2.799999952316284,-2.700000047683716,-2.799999952316284,-2.9000000953674316,-2.700000047683716,-5.112658977508545,-5.173954486846924,-5.112658977508545,-5.173954486846924,-5.112658977508545,-5.173954486846924
-2.299999952316284,-2.700000047683716,-2.5,-2.799999952316284,-2.700000047683716,-2.799999952316284,-2.9000000953674316,-2.700000047683716,-3.0999999046325684,-2.5999999046325684,-5.223622798919678,-5.121658802032471,-5.223622798919678,-5.121658802032471,-5.223622798919678,-5.121658802032471
-2.5,-2.799999952316284,-2.700000047683716,-2.799999952316284,-2.9000000953674316,-2.700000047683716,-3.0999999046325684,-2.5999999046325684,-3.299999952316284,-2.5,-5.3332743644714355,-5.0670905113220215,-5.3332743644714355,-5.0670905113220215,-5.3332743644714355,-5.0670905113220215
-2.700000047683716,-2.799999952316284,-2.9000000953674316,-2.700000047683716,-3.0999999046325684,-2.5999999046325684,-3.299999952316284,-2.5,-3.4000000953674316,-2.299999952316284,-5.44197416305542,-5.01215124130249,-5.44197416305542,-5.01215124130249,-5.44197416305542,-5.01215124130249
-2.9000000953674316,-2.700000047683716,-3.0999999046325684,-2.5999999046325684,-3.299999952316284,-2.5,-3.4000000953674316,-2.299999952316284,-3.5,-2.0999999046325684,-5.497492790222168,-4.9044060707092285,-5.497492790222168,-4.9044060707092285,-5.497492790222168,-4.9044060707092285
-3.0999999046325684,-2.5999999046325684,-3.299999952316284,-2.5,-3.4000000953674316,-2.299999952316284,-3.5,-2.0999999046325684,-3.5999999046325684,-1.7999999523162842,-5.5513176918029785,-4.793189525604248,-5.5513176918029785,-4.793189525604248,-5.5513176918029785,-4.793189525604248
-3.299999952316284,-2.5,-3.4000000953674316,-2.299999952316284,-3.5,-2.0999999046325684,-3.5999999046325684,-1.7999999523162842,-3.700000047683716,-1.5,-5.604970932006836,-4.627843379974365,-5.604970932006836,-4.627843379974365,-5.604970932006836,-4.627843379974365
-3.4000000953674316,-2.299999952316284,-3.5,-2.0999999046325684,-3.5999999046325684,-1.7999999523162842,-3.700000047683716,-1.5,-3.700000047683716,-1.2000000476837158,-5.658504962921143,-4.4550089836120605,-5.658504962921143,-4.4550089836120605,-5.658504962921143,-4.4550089836120605
-3.5,-2.0999999046325684,-3.5999999046325684,-1.7999999523162842,-3.700000047683716,-1.5,-3.700000047683716,-1.2000000476837158,-3.5999999046325684,-0.8999999761581421,-5.659477233886719,-4.274801731109619,-5.659477233886719,-4.274801731109619,-5.659477233886719,-4.274801731109619
-3.5999999046325684,-1.7999999523162842,-3.700000047683716,-1.5,-3.700000047683716,-1.2000000476837158,-3.5999999046325684,-0.8999999761581421,-3.4000000953674316,-0.699999988079071,-5.607030868530273,-4.080117225646973,-5.607030868530273,-4.080117225646973,-5.607030868530273,-4.080117225646973
-3.700000047683716,-1.5,-3.700000047683716,-1.2000000476837158,-3.5999999046325684,-0.8999999761581421,-3.4000000953674316,-0.699999988079071,-3.200000047683716,-0.5,-5.501157760620117,-3.907337188720703,-5.501157760620117,-3.907337188720703,-5.501157760620117,-3.907337188720703
-3.700000047683716,-1.2000000476837158,-3.5999999046325684,-0.8999999761581421,-3.4000000953674316,-0.699999988079071,-3.200000047683716,-0.5,-2.9000000953674316,-0.4000000059604645,-5.39404821395874,-3.6829259395599365,-5.39404821395874,-3.6829259395599365,-5.39404821395874,-3.6829259395599365
-3.5999999046325684,-0.8999999761581421,-3.4000000953674316,-0.699999988079071,-3.200000047683716,-0.5,-2.9000000953674316,-0.4000000059604645,-2.5999999046325684,-0.4000000059604645,-5.234012126922607,-3.3727974891662598,-5.234012126922607,-3.3727974891662598,-5.234012126922607,-3.3727974891662598
-3.4000000953674316,-0.699999988079071,-3.200000047683716,-0.5,-2.9000000953674316,-0.4000000059604645,-2.5999999046325684,-0.4000000059604645,-2.299999952316284,-0.6000000238418579,-5.071652889251709,-2.9691529273986816,-5.071652889251709,-2.9691529273986816,-5.071652889251709,-2.9691529273986816
-3.200000047683716,-0.5,-2.9000000953674316,-0.4000000059604645,-2.5999999046325684,-0.4000000059604645,-2.299999952316284,-0.6000000238418579,-2.0,-1.2000000476837158,-4.907619476318359,-2.5591797828674316,-4.907619476318359,-2.5591797828674316,-4.907619476318359,-2.5591797828674316
-2.9000000953674316,-0.4000000059604645,-2.5999999046325684,-0.4000000059604645,-2.299999952316284,-0.6000000238418579,-2.0,-1.2000000476837158,-2.0999999046325684,-2.0999999046325684,-4.741230010986328,-2.816955327987671,-4.741230010986328,-2.816955327987671,-4.741230010986328,-2.816955327987671
-2.5999999046325684,-0.4000000059604645,-2.299999952316284,-0.6000000238418579,-2.0,-1.2000000476837158,-2.0999999046325684,-2.0999999046325684,-2.5999999046325684,-3.0999999046325684,-4.781282901763916,-4.02817440032959,-4.781282901763916,-4.02817440032959,-4.781282901763916,-4.02817440032959
-2.299999952316284,-0.6000000238418579,-2.0,-1.2000000476837158,-2.0999999046325684,-2.0999999046325684,-2.5999999046325684,-3.0999999046325684,-3.0999999046325684,-4.199999809265137,-5.04581880569458,-5.210879802703857,-5.04581880569458,-5.210879802703857,-5.04581880569458,-5.210879802703857
-2.0,-1.2000000476837158,-2.0999999046325684,-2.0999999046325684,-2.5999999046325684,-3.0999999046325684,-3.0999999046325684,-4.199999809265137,-3.5999999046325684,-5.400000095367432,-5.324340343475342,-5.908738613128662,-5.324340343475342,-5.908738613128662,-5.324340343475342,-5.908738613128662
-2.0999999046325684,-2.0999999046325684,-2.5999999046325684,-3.0999999046325684,-3.0999999046325684,-4.199999809265137,-3.5999999046325684,-5.400000095367432,-3.299999952316284,-6.699999809265137,-5.598638534545898,-6.554811477661133,-5.598638534545898,-6.554811477661133,-5.598638534545898,-6.554811477661133
-2.5999999046325684,-3.0999999046325684,-3.0999999046325684,-4.199999809265137,-3.5999999046325684,-5.400000095367432,-3.299999952316284,-6.699999809265137,-2.700000047683716,-8.0,-5.448411464691162,-7.2415313720703125,-5.448411464691162,-7.2415313720703125,-5.448411464691162,-7.2415313720703125
-3.0999999046325684,-4.199999809265137,-3.5999999046325684,-5.400000095367432,-3.299999952316284,-6.699999809265137,-2.700000047683716,-8.0,-1.899999976158142,-9.199999809265137,-5.130431175231934,-7.925241947174072,-5.130431175231934,-7.925241947174072,-5.130431175231934,-7.925241947174072
-3.5999999046325684,-5.400000095367432,-3.299999952316284,-6.699999809265137,-2.700000047683716,-8.0,-1.899999976158142,-9.199999809265137,-1.0,-10.199999809265137,-4.700422763824463,-8.555388450622559,-4.700422763824463,-8.555388450622559,-4.700422763824463,-8.555388450622559
-3.299999952316284,-6.699999809265137,-2.700000047683716,-8.0,-1.899999976158142,-9.199999809265137,-1.0,-10.199999809265137,-0.30000001192092896,-11.0,-4.201529026031494,-9.080230712890625,-4.201529026031494,-9.080230712890625,-4.201529026031494,-9.080230712890625
-2.700000047683716,-8.0,-1.899999976158142,-9.199999809265137,-1.0,-10.199999809265137,-0.30000001192092896,-11.0,0.4000000059604645,-11.600000381469727,-3.7633044719696045,-9.500022888183594,-3.7633044719696045,-9.500022888183594,-3.7633044719696045,-9.500022888183594
-1.899999976158142,-9.199999809265137,-1.0,-10.199999809265137,-0.30000001192092896,-11.0,0.4000000059604645,-11.600000381469727,0.6000000238418579,-12.199999809265137,-3.223432779312134,-9.814845085144043,-3.223432779312134,-9.814845085144043,-3.223432779312134,-9.814845085144043
-1.0,-10.199999809265137,-0.30000001192092896,-11.0,0.4000000059604645,-11.600000381469727,0.6000000238418579,-12.199999809265137,0.699999988079071,-12.699999809265137,-2.0353896617889404,-10.12965202331543,-2.0353896617889404,-10.12965202331543,-2.0353896617889404,-10.12965202331543
-0.30000001192092896,-11.0,0.4000000059604645,-11.600000381469727,0.6000000238418579,-12.199999809265137,0.699999988079071,-12.699999809265137,1.0,-13.199999809265137,1.6282837390899658,-10.39199161529541,1.6282837390899658,-10.39199161529541,1.6282837390899658,-10.39199161529541
0.4000000059604645,-11.600000381469727,0.6000000238418579,-12.199999809265137,0.699999988079071,-12.699999809265137,1.0,-13.199999809265137,1.5,-13.5,2.839339256286621,-10.654324531555176,2.839339256286621,-10.654324531555176,2.839339256286621,-10.654324531555176
0.6000000238418579,-12.199999809265137,0.699999988079071,-12.699999809265137,1.0,-13.199999809265137,1.5,-13.5,2.0,-13.800000190734863,3.239429235458374,-10.811725616455078,3.239429235458374,-10.811725616455078,3.239429235458374,-10.811725616455078
0.699999988079071,-12.699999809265137,1.0,-13.199999809265137,1.5,-13.5,2.0,-13.800000190734863,2.5,-14.100000381469727,3.5965116024017334,-10.96912670135498,3.5965116024017334,-10.96912670135498,3.5965116024017334,-10.96912670135498
1.0,-13.199999809265137,1.5,-13.5,2.0,-13.800000190734863,2.5,-14.100000381469727,2.9000000953674316,-14.300000190734863,3.9104387760162354,-11.12652587890625,3.9104387760162354,-11.12652587890625,3.9104387760162354,-11.12652587890625
1.5,-13.5,2.0,-13.800000190734863,2.5,-14.100000381469727,2.9000000953674316,-14.300000190734863,3.4000000953674316,-14.300000190734863,4.141284465789795,-11.231460571289062,4.141284465789795,-11.231460571289062,4.141284465789795,-11.231460571289062
2.0,-13.800000190734863,2.5,-14.100000381469727,2.9000000953674316,-14.300000190734863,3.4000000953674316,-14.300000190734863,3.9000000953674316,-14.399999618530273,4.412041187286377,-11.231460571289062,4.412041187286377,-11.231460571289062,4.412041187286377,-11.231460571289062
2.5,-14.100000381469727,2.9000000953674316,-14.300000190734863,3.4000000953674316,-14.300000190734863,3.9000000953674316,-14.399999618530273,4.699999809265137,-14.699999809265137,4.680382251739502,-11.283926963806152,4.680382251739502,-11.283926963806152,4.680382251739502,-11.283926963806152
2.9000000953674316,-14.300000190734863,3.4000000953674316,-14.300000190734863,3.9000000953674316,-14.399999618530273,4.699999809265137,-14.699999809265137,5.599999904632568,-14.899999618530273,5.103816509246826,-11.441326141357422,5.103816509246826,-11.441326141357422,5.103816509246826,-11.441326141357422
3.4000000953674316,-14.300000190734863,3.9000000953674316,-14.399999618530273,4.699999809265137,-14.699999809265137,5.599999904632568,-14.899999618530273,6.699999809265137,-14.800000190734863,5.579331874847412,-11.546258926391602,5.579331874847412,-11.546258926391602,5.579331874847412,-11.546258926391602
3.9000000953674316,-14.399999618530273,4.699999809265137,-14.699999809265137,5.599999904632568,-14.899999618530273,6.699999809265137,-14.800000190734863,7.699999809265137,-14.800000190734863,6.158266067504883,-11.493792533874512,6.158266067504883,-11.493792533874512,6.158266067504883,-11.493792533874512
4.699999809265137,-14.699999809265137,5.599999904632568,-14.899999618530273,6.699999809265137,-14.800000190734863,7.699999809265137,-14.800000190734863,8.699999809265137,-14.800000190734863,6.683892250061035,-11.493792533874512,6.683892250061035,-11.493792533874512,6.683892250061035,-11.493792533874512
5.599999904632568,-14.899999618530273,6.699999809265137,-14.800000190734863,7.699999809265137,-14.800000190734863,8.699999809265137,-14.800000190734863,9.5,-14.600000381469727,7.208923816680908,-11.493792533874512,7.208923816680908,-11.493792533874512,7.208923816680908,-11.493792533874512
6.699999809265137,-14.800000190734863,7.699999809265137,-14.800000190734863,8.699999809265137,-14.800000190734863,9.5,-14.600000381469727,10.199999809265137,-14.100000381469727,7.628818988800049,-11.388859748840332,7.628818988800049,-11.388859748840332,7.628818988800049,-11.388859748840332
7.699999809265137,-14.800000190734863,8.699999809265137,-14.800000190734863,9.5,-14.600000381469727,10.199999809265137,-14.100000381469727,10.800000190734863,-13.5,7.9961466789245605,-11.1265287399292,7.9961466789245605,-11.1265287399292,7.9961466789245605,-11.1265287399292
8.699999809265137,-14.800000190734863,9.5,-14.600000381469727,10.199999809265137,-14.100000381469727,10.800000190734863,-13.5,11.600000381469727,-13.0,8.310976028442383,-10.811729431152344,8.310976028442383,-10.811729431152344,8.310976028442383,-10.811729431152344
9.5,-14.600000381469727,10.199999809265137,-14.100000381469727,10.800000190734863,-13.5,11.600000381469727,-13.0,12.399999618530273,-12.600000381469727,8.730722427368164,-10.549395561218262,8.730722427368164,-10.549395561218262,8.730722427368164,-10.549395561218262
10.199999809265137,-14.100000381469727,10.800000190734863,-13.5,11.600000381469727,-13.0,12.399999618530273,-12.600000381469727,13.300000190734863,-12.5,9.15046501159668,-10.339529037475586,9.15046501159668,-10.339529037475586,9.15046501159668,-10.339529037475586
10.800000190734863,-13.5,11.600000381469727,-13.0,12.399999618530273,-12.600000381469727,13.300000190734863,-12.5,14.699999809265137,-12.5,9.622668266296387,-10.287060737609863,9.622668266296387,-10.287060737609863,9.622668266296387,-10.287060737609863
11.600000381469727,-13.0,12.399999618530273,-12.600000381469727,13.300000190734863,-12.5,14.699999809265137,-12.5,16.0,-12.800000190734863,10.35720157623291,-10.287059783935547,10.35720157623291,-10.287059783935547,10.35720157623291,-10.287059783935547
12.399999618530273,-12.600000381469727,13.300000190734863,-12.5,14.699999809265137,-12.5,16.0,-12.800000190734863,17.299999237060547,-12.899999618530273,11.039266586303711,-10.444458961486816,11.039266586303711,-10.444458961486816,11.039266586303711,-10.444458961486816
13.300000190734863,-12.5,14.699999809265137,-12.5,16.0,-12.800000190734863,17.299999237060547,-12.899999618530273,18.600000381469727,-12.5,11.721327781677246,-10.496927261352539,11.721327781677246,-10.496927261352539,11.721327781677246,-10.496927261352539
14.699999809265137,-12.5,16.0,-12.800000190734863,17.299999237060547,-12.899999618530273,18.600000381469727,-12.5,19.799999237060547,-11.699999809265137,12.40339183807373,-10.287062644958496,12.40339183807373,-10.287062644958496,12.40339183807373,-10.287062644958496
0.0,0.0,0.10000000149011612,-1.0,0.10000000149011612,-1.899999976158142,0.10000000149011612,-2.799999952316284,0.10000000149011612,-3.700000047683716,1.1366229057312012,-4.541855812072754,1.1366229057312012,-4.541855812072754,1.1366229057312012,-4.541855812072754
0.10000000149011612,-1.0,0.10000000149011612,-1.899999976158142,0.10000000149011612,-2.799999952316284,0.10000000149011612,-3.700000047683716,0.0,-4.5,1.3770086765289307,-5.634440898895264,1.3770086765289307,-5.634440898895264,1.3770086765289307,-5.634440898895264
0.10000000149011612,-1.899999976158142,0.10000000149011612,-2.799999952316284,0.10000000149011612,-3.700000047683716,0.0,-4.5,-0.10000000149011612,-5.199999809265137,1.3245422840118408,-6.078486919403076,1.3245422840118408,-6.078486919403076,1.3245422840118408,-6.078486919403076
0.10000000149011612,-2.799999952316284,0.10000000149011612,-3.700000047683716,0.0,-4.5,-0.10000000149011612,-5.199999809265137,-0.20000000298023224,-5.699999809265137,1.1789889335632324,-6.451670169830322,1.1789889335632324,-6.451670169830322,1.1789889335632324,-6.451670169830322
0.10000000149011612,-3.700000047683716,0.0,-4.5,-0.10000000149011612,-5.199999809265137,-0.20000000298023224,-5.699999809265137,-0.30000001192092896,-6.0,0.8744562268257141,-6.716428279876709,0.8744562268257141,-6.716428279876709,0.8744562268257141,-6.716428279876709
0.0,-4.5,-0.10000000149011612,-5.199999809265137,-0.20000000298023224,-5.699999809265137,-0.30000001192092896,-6.0,-0.30000001192092896,-6.300000190734863,0.21903520822525024,-6.8748345375061035,0.21903520822525024,-6.8748345375061035,0.21903520822525024,-6.8748345375061035
-0.10000000149011612,-5.199999809265137,-0.20000000298023224,-5.699999809265137,-0.30000001192092896,-6.0,-0.30000001192092896,-6.300000190734863,-0.30000001192092896,-6.699999809265137,-0.49651187658309937,-7.03265905380249,-0.49651187658309937,-7.03265905380249,-0.49651187658309937,-7.03265905380249
-0.20000000298023224,-5.699999809265137,-0.30000001192092896,-6.0,-0.30000001192092896,-6.300000190734863,-0.30000001192092896,-6.699999809265137,-0.20000000298023224,-7.199999809265137,-1.1129271984100342,-7.24285364151001,-1.1129271984100342,-7.24285364151001,-1.1129271984100342,-7.24285364151001
-0.30000001192092896,-6.0,-0.30000001192092896,-6.300000190734863,-0.30000001192092896,-6.699999809265137,-0.20000000298023224,-7.199999809265137,-0.10000000149011612,-7.800000190734863,-1.4326863288879395,-7.505512714385986,-1.4326863288879395,-7.505512714385986,-1.4326863288879395,-7.505512714385986
-0.30000001192092896,-6.300000190734863,-0.30000001192092896,-6.699999809265137,-0.20000000298023224,-7.199999809265137,-0.10000000149011612,-7.800000190734863,0.10000000149011612,-8.399999618530273,-1.2487190961837769,-7.820592403411865,-1.2487190961837769,-7.820592403411865,-1.2487190961837769,-7.820592403411865
-0.30000001192092896,-6.699999809265137,-0.20000000298023224,-7.199999809265137,-0.10000000149011612,-7.800000190734863,0.10000000149011612,-8.399999618530273,0.30000001192092896,-9.0,-0.7841432690620422,-8.13560676574707,-0.7841432690620422,-8.13560676574707,-0.7841432690620422,-8.13560676574707
-0.20000000298023224,-7.199999809265137,-0.10000000149011612,-7.800000190734863,0.10000000149011612,-8.399999618530273,0.30000001192092896,-9.0,0.5,-9.600000381469727,0.20724934339523315,-8.450535774230957,0.20724934339523315,-8.450535774230957,0.20724934339523315,-8.450535774230957
-0.10000000149011612,-7.800000190734863,0.10000000149011612,-8.399999618530273,0.30000001192092896,-9.0,0.5,-9.600000381469727,0.8999999761581421,-10.199999809265137,1.2815752029418945,-8.76541519165039,1.2815752029418945,-8.76541519165039,1.2815752029418945,-8.76541519165039
0.10000000149011612,-8.399999618530273,0.30000001192092896,-9.0,0.5,-9.600000381469727,0.8999999761581421,-10.199999809265137,1.399999976158142,-11.100000381469727,2.314753770828247,-9.080262184143066,2.314753770828247,-9.080262184143066,2.314753770828247,-9.080262184143066
0.30000001192092896,-9.0,0.5,-9.600000381469727,0.8999999761581421,-10.199999809265137,1.399999976158142,-11.100000381469727,1.899999976158142,-11.899999618530273,3.0319368839263916,-9.552490234375,3.0319368839263916,-9.552490234375,3.0319368839263916,-9.552490234375
0.5,-9.600000381469727,0.8999999761581421,-10.199999809265137,1.399999976158142,-11.100000381469727,1.899999976158142,-11.899999618530273,2.200000047683716,-12.600000381469727,3.5095670223236084,-9.972246170043945,3.5095670223236084,-9.972246170043945,3.5095670223236084,-9.972246170043945
0.8999999761581421,-10.199999809265137,1.399999976158142,-11.100000381469727,1.899999976158142,-11.899999618530273,2.200000047683716,-12.600000381469727,2.200000047683716,-13.300000190734863,3.7456748485565186,-10.339521408081055,3.7456748485565186,-10.339521408081055,3.7456748485565186,-10.339521408081055
1.399999976158142,-11.100000381469727,1.899999976158142,-11.899999618530273,2.200000047683716,-12.600000381469727,2.200000047683716,-13.300000190734863,2.200000047683716,-14.0,3.7658474445343018,-10.706790924072266,3.7658474445343018,-10.706790924072266,3.7658474445343018,-10.706790924072266
1.899999976158142,-11.899999618530273,2.200000047683716,-12.600000381469727,2.200000047683716,-13.300000190734863,2.200000047683716,-14.0,2.200000047683716,-14.800000190734863,3.768028497695923,-11.074058532714844,3.768028497695923,-11.074058532714844,3.768028497695923,-11.074058532714844
2.200000047683716,-12.600000381469727,2.200000047683716,-13.300000190734863,2.200000047683716,-14.0,2.200000047683716,-14.800000190734863,1.899999976158142,-15.699999809265137,3.768414258956909,-11.493791580200195,3.768414258956909,-11.493791580200195,3.768414258956909,-11.493791580200195
2.200000047683716,-13.300000190734863,2.200000047683716,-14.0,2.200000047683716,-14.800000190734863,1.899999976158142,-15.699999809265137,1.7999999523162842,-16.5,3.6110150814056396,-11.965989112854004,3.6110150814056396,-11.965989112854004,3.6110150814056396,-11.965989112854004
2.200000047683716,-14.0,2.200000047683716,-14.800000190734863,1.899999976158142,-15.699999809265137,1.7999999523162842,-16.5,1.899999976158142,-17.200000762939453,3.5493528842926025,-12.385720252990723,3.5493528842926025,-12.385720252990723,3.5493528842926025,-12.385720252990723
2.200000047683716,-14.800000190734863,1.899999976158142,-15.699999809265137,1.7999999523162842,-16.5,1.899999976158142,-17.200000762939453,2.0,-17.700000762939453,3.5973522663116455,-12.752985000610352,3.5973522663116455,-12.752985000610352,3.5973522663116455,-12.752985000610352
1.899999976158142,-15.699999809265137,1.7999999523162842,-16.5,1.899999976158142,-17.200000762939453,2.0,-17.700000762939453,2.299999952316284,-18.399999618530273,3.652533769607544,-13.0153169631958,3.652533769607544,-13.0153169631958,3.652533769607544,-13.0153169631958
1.7999999523162842,-16.5,1.899999976158142,-17.200000762939453,2.0,-17.700000762939453,2.299999952316284,-18.399999618530273,2.5999999046325684,-19.200000762939453,3.8134920597076416,-13.382580757141113,3.8134920597076416,-13.382580757141113,3.8134920597076416,-13.382580757141113
1.899999976158142,-17.200000762939453,2.0,-17.700000762939453,2.299999952316284,-18.399999618530273,2.5999999046325684,-19.200000762939453,3.0,-20.200000762939453,3.980074167251587,-13.802311897277832,3.980074167251587,-13.802311897277832,3.980074167251587,-13.802311897277832
2.0,-17.700000762939453,2.299999952316284,-18.399999618530273,2.5999999046325684,-19.200000762939453,3.0,-20.200000762939453,3.200000047683716,-21.399999618530273,4.197077751159668,-14.326974868774414,4.197077751159668,-14.326974868774414,4.197077751159668,-14.326974868774414
2.299999952316284,-18.399999618530273,2.5999999046325684,-19.200000762939453,3.0,-20.200000762939453,3.200000047683716,-21.399999618530273,3.4000000953674316,-22.5,4.308656692504883,-14.95656967163086,4.308656692504883,-14.95656967163086,4.308656692504883,-14.95656967163086
2.5999999046325684,-19.200000762939453,3.0,-20.200000762939453,3.200000047683716,-21.399999618530273,3.4000000953674316,-22.5,3.700000047683716,-23.200000762939453,4.4161481857299805,-15.533699035644531,4.4161481857299805,-15.533699035644531,4.4161481857299805,-15.533699035644531
3.0,-20.200000762939453,3.200000047683716,-21.399999618530273,3.4000000953674316,-22.5,3.700000047683716,-23.200000762939453,4.0,-23.799999237060547,4.575563907623291,-15.90096378326416,4.575563907623291,-15.90096378326416,4.575563907623291,-15.90096378326416
3.200000047683716,-21.399999618530273,3.4000000953674316,-22.5,3.700000047683716,-23.200000762939453,4.0,-23.799999237060547,4.300000190734863,-24.299999237060547,4.735321521759033,-16.215761184692383,4.735321521759033,-16.215761184692383,4.735321521759033,-16.215761184692383
3.4000000953674316,-22.5,3.700000047683716,-23.200000762939453,4.0,-23.799999237060547,4.300000190734863,-24.299999237060547,4.599999904632568,-24.899999618530273,4.894531726837158,-16.478092193603516,4.894531726837158,-16.478092193603516,4.894531726837158,-16.478092193603516
3.700000047683716,-23.200000762939453,4.0,-23.799999237060547,4.300000190734863,-24.299999237060547,4.599999904632568,-24.899999618530273,4.800000190734863,-25.600000381469727,5.053318500518799,-16.792890548706055,5.053318500518799,-16.792890548706055,5.053318500518799,-16.792890548706055
4.0,-23.799999237060547,4.300000190734863,-24.299999237060547,4.599999904632568,-24.899999618530273,4.800000190734863,-25.600000381469727,4.800000190734863,-26.299999237060547,5.159317493438721,-17.160154342651367,5.159317493438721,-17.160154342651367,5.159317493438721,-17.160154342651367
4.300000190734863,-24.299999237060547,4.599999904632568,-24.899999618530273,4.800000190734863,-25.600000381469727,4.800000190734863,-26.299999237060547,4.800000190734863,-26.899999618530273,5.159891128540039,-17.52741813659668,5.159891128540039,-17.52741813659668,5.159891128540039,-17.52741813659668
4.599999904632568,-24.899999618530273,4.800000190734863,-25.600000381469727,4.800000190734863,-26.299999237060547,4.800000190734863,-26.899999618530273,5.0,-27.600000381469727,5.15989351272583,-17.84221649169922,5.15989351272583,-17.84221649169922,5.15989351272583,-17.84221649169922
